,age,decile1,decile3,fam_inc,lsat,ugpa,cluster,fulltime,male,race1,pass_bar
4600,-62.0,3.0,3.0,4.0,39.0,3.3,1.0,1.0,1.0,0,1.0
4601,-56.0,4.0,3.0,4.0,39.0,3.3,3.0,1.0,1.0,0,1.0
4602,-62.0,3.0,4.0,3.0,33.0,3.3,3.0,1.0,0.0,0,1.0
4603,-62.0,2.0,3.0,4.0,45.0,3.3,4.0,1.0,0.0,0,1.0
4604,-62.0,10.0,10.0,4.0,47.0,3.3,1.0,1.0,0.0,0,1.0
4605,-62.0,9.0,6.0,4.0,35.0,3.3,3.0,1.0,1.0,0,1.0
4606,-44.0,1.0,1.0,3.0,29.5,3.3,3.0,1.0,1.0,0,1.0
4607,-61.0,4.0,4.0,2.0,26.5,3.3,3.0,1.0,0.0,1,1.0
4608,-63.0,8.0,7.0,5.0,36.0,3.3,3.0,1.0,0.0,0,1.0
4609,-62.0,10.0,9.0,4.0,40.0,3.3,5.0,1.0,1.0,0,1.0
4610,-67.0,9.0,9.0,3.0,31.5,3.3,3.0,1.0,1.0,0,1.0
4612,-61.0,2.0,3.0,4.0,38.0,3.3,1.0,1.0,1.0,0,1.0
4614,-62.0,6.0,6.0,4.0,33.0,3.3,3.0,1.0,1.0,0,1.0
4615,-59.0,8.0,9.0,4.0,38.0,3.3,3.0,1.0,1.0,0,1.0
4616,-62.0,7.0,9.0,4.0,35.0,3.3,1.0,1.0,0.0,0,1.0
4617,-62.0,7.0,8.0,4.0,39.0,3.3,3.0,1.0,0.0,0,1.0
4618,-48.0,6.0,7.0,4.0,33.0,3.3,3.0,1.0,0.0,0,1.0
4619,-61.0,6.0,7.0,5.0,39.0,3.3,4.0,1.0,0.0,0,1.0
4620,-61.0,3.0,2.0,3.0,41.0,3.3,3.0,1.0,1.0,0,1.0
4621,-58.0,9.0,9.0,4.0,40.0,3.3,1.0,1.0,1.0,0,1.0
4622,-60.0,5.0,5.0,3.0,31.0,3.3,6.0,1.0,0.0,0,1.0
4623,-63.0,10.0,10.0,4.0,38.0,3.3,1.0,1.0,0.0,0,1.0
4624,-58.0,10.0,10.0,3.0,43.0,3.3,1.0,2.0,0.0,0,1.0
4625,-62.0,3.0,2.0,5.0,40.0,3.3,3.0,1.0,1.0,0,1.0
4626,-59.0,9.0,8.0,2.0,37.0,3.3,3.0,1.0,1.0,0,1.0
4627,-59.0,10.0,9.0,4.0,40.0,3.3,4.0,2.0,1.0,0,1.0
4628,-58.0,3.0,1.0,3.0,34.0,3.3,3.0,1.0,0.0,1,0.0
4629,-67.0,4.0,2.0,4.0,37.0,3.3,3.0,1.0,0.0,0,1.0
4630,-47.0,9.0,9.0,4.0,40.0,3.3,3.0,2.0,0.0,0,1.0
4631,-62.0,9.0,8.0,4.0,38.0,3.3,3.0,1.0,0.0,0,1.0
4632,-60.0,10.0,10.0,3.0,30.5,3.3,2.0,1.0,0.0,0,1.0
4633,-59.0,9.0,9.0,4.0,40.0,3.3,3.0,1.0,1.0,0,1.0
4634,-62.0,8.0,7.0,4.0,28.0,3.3,1.0,1.0,0.0,2,1.0
4635,-61.0,7.0,9.0,3.0,37.0,3.3,3.0,1.0,1.0,0,1.0
4636,-58.0,10.0,10.0,4.0,33.0,3.3,1.0,1.0,0.0,0,1.0
4637,-60.0,6.0,7.0,3.0,32.0,3.3,3.0,1.0,0.0,0,1.0
4638,-51.0,2.0,1.0,3.0,19.0,3.3,6.0,1.0,0.0,3,1.0
4639,-58.0,10.0,10.0,4.0,41.0,3.3,4.0,1.0,1.0,0,1.0
4640,-52.0,5.0,4.0,3.0,28.5,3.3,2.0,1.0,0.0,0,1.0
4641,-61.0,3.0,4.0,1.0,20.0,3.3,2.0,2.0,0.0,4,1.0
4642,-61.0,8.0,9.0,4.0,36.0,3.3,1.0,1.0,1.0,0,1.0
4643,-62.0,10.0,10.0,3.0,32.0,3.3,3.0,1.0,0.0,0,1.0
4644,-62.0,5.0,3.0,4.0,33.0,3.3,1.0,1.0,0.0,0,1.0
4645,-45.0,1.0,1.0,4.0,37.0,3.3,1.0,1.0,0.0,0,1.0
4646,-61.0,6.0,3.0,5.0,30.0,3.3,3.0,1.0,1.0,0,1.0
4647,-57.0,4.0,3.0,4.0,38.0,3.3,3.0,1.0,1.0,0,1.0
4648,-58.0,9.0,9.0,4.0,40.0,3.3,1.0,1.0,1.0,0,1.0
4649,-54.0,4.0,3.0,4.0,36.0,3.3,1.0,1.0,0.0,0,1.0
4650,-61.0,6.0,7.0,4.0,29.0,3.3,2.0,1.0,0.0,0,1.0
4651,-56.0,5.0,4.0,3.0,35.0,3.3,3.0,1.0,0.0,0,1.0
4652,-60.0,7.0,5.0,4.0,44.0,3.3,4.0,1.0,0.0,0,1.0
4654,-62.0,9.0,8.0,4.0,43.0,3.3,4.0,1.0,0.0,0,1.0
4655,-63.0,1.0,1.0,3.0,40.0,3.3,5.0,1.0,0.0,1,1.0
4656,-61.0,3.0,3.0,4.0,31.0,3.3,2.0,1.0,0.0,0,0.0
4657,-57.0,2.0,4.0,3.0,33.0,3.3,2.0,1.0,0.0,0,1.0
4658,-61.0,5.0,3.0,3.0,35.0,3.3,1.0,1.0,0.0,0,1.0
4659,-62.0,10.0,8.0,4.0,42.0,3.3,1.0,1.0,1.0,0,1.0
4661,-54.0,3.0,4.0,4.0,42.0,3.3,1.0,1.0,0.0,0,1.0
4662,-61.0,9.0,8.0,4.0,48.0,3.3,4.0,1.0,1.0,0,1.0
4663,-53.0,6.0,8.0,3.0,36.0,3.3,4.0,1.0,1.0,0,1.0
4664,-60.0,10.0,10.0,4.0,38.5,3.3,3.0,1.0,1.0,0,1.0
4666,-62.0,4.0,4.0,4.0,25.0,3.3,3.0,1.0,0.0,3,1.0
4667,-54.0,7.0,8.0,3.0,36.0,3.3,3.0,1.0,0.0,0,1.0
4668,-60.0,9.0,8.0,3.0,34.0,3.3,3.0,2.0,1.0,0,1.0
4669,-56.0,2.0,1.0,4.0,35.0,3.3,3.0,1.0,1.0,0,0.0
4670,-62.0,10.0,10.0,3.0,40.0,3.3,3.0,1.0,0.0,0,1.0
4671,-51.0,10.0,10.0,4.0,36.0,3.3,4.0,2.0,0.0,0,1.0
4672,-61.0,7.0,6.0,4.0,37.0,3.3,3.0,1.0,1.0,0,1.0
4673,-59.0,8.0,7.0,3.0,37.0,3.3,3.0,1.0,1.0,0,1.0
4674,-62.0,4.0,5.0,4.0,37.0,3.3,3.0,1.0,0.0,0,1.0
4676,-59.0,7.0,9.0,5.0,40.0,3.3,3.0,1.0,1.0,0,1.0
4677,-67.0,3.0,3.0,4.0,45.0,3.3,1.0,1.0,1.0,0,1.0
4678,-62.0,2.0,2.0,4.0,36.0,3.3,4.0,1.0,1.0,0,1.0
4679,-59.0,3.0,3.0,3.0,32.0,3.3,3.0,1.0,1.0,0,1.0
4680,-59.0,2.0,1.0,4.0,35.5,3.3,3.0,1.0,1.0,0,0.0
4681,-54.0,2.0,1.0,4.0,40.0,3.3,4.0,1.0,1.0,0,1.0
4682,-49.0,5.0,5.0,4.0,43.0,3.3,4.0,1.0,0.0,0,1.0
4683,-62.0,9.0,7.0,4.0,40.0,3.3,3.0,1.0,1.0,0,1.0
4684,-56.0,9.0,9.0,3.0,44.0,3.3,4.0,1.0,1.0,0,1.0
4685,-53.0,3.0,5.0,3.0,41.0,3.3,3.0,1.0,0.0,0,1.0
4686,-63.0,1.0,1.0,3.0,37.0,3.3,1.0,1.0,0.0,0,1.0
4688,-59.0,7.0,6.0,4.0,42.0,3.3,1.0,1.0,1.0,0,1.0
4689,-62.0,5.0,5.0,4.0,36.0,3.3,3.0,1.0,0.0,0,1.0
4690,-62.0,2.0,1.0,3.0,29.5,3.3,5.0,1.0,0.0,3,1.0
4691,-60.0,7.0,7.0,4.0,36.0,3.3,4.0,1.0,1.0,0,1.0
4692,-54.0,7.0,5.0,3.0,38.0,3.3,1.0,1.0,1.0,0,1.0
4693,-60.0,5.0,5.0,5.0,23.0,3.3,3.0,1.0,1.0,0,1.0
4695,-61.0,9.0,9.0,4.0,37.0,3.3,1.0,1.0,0.0,0,1.0
4697,-63.0,1.0,1.0,1.0,33.0,3.3,4.0,1.0,0.0,4,1.0
4698,-62.0,10.0,10.0,4.0,43.0,3.3,3.0,1.0,1.0,0,1.0
4699,-62.0,8.0,6.0,2.0,32.0,3.3,3.0,1.0,1.0,0,1.0
4700,-58.0,5.0,2.0,3.0,43.0,3.3,4.0,1.0,0.0,2,0.0
4701,-62.0,7.0,8.0,5.0,38.0,3.3,1.0,1.0,0.0,0,1.0
4702,-62.0,6.0,7.0,4.0,41.0,3.3,1.0,1.0,0.0,0,1.0
4703,-61.0,3.0,2.0,3.0,30.5,3.3,3.0,1.0,0.0,0,1.0
4704,-59.0,9.0,7.0,2.0,37.0,3.3,2.0,2.0,0.0,0,1.0
4705,-61.0,8.0,10.0,2.0,31.0,3.3,5.0,1.0,1.0,1,1.0
4706,-67.0,9.0,10.0,4.0,39.0,3.3,2.0,1.0,1.0,0,1.0
4707,-62.0,6.0,5.0,4.0,33.5,3.3,3.0,1.0,0.0,0,1.0
4708,-62.0,4.0,3.0,4.0,34.0,3.3,3.0,1.0,0.0,0,1.0
4709,-54.0,6.0,8.0,4.0,40.0,3.3,3.0,2.0,1.0,0,1.0
4710,-59.0,9.0,8.0,3.0,34.0,3.3,3.0,1.0,1.0,0,1.0
4711,-55.0,8.0,8.0,4.0,39.0,3.3,1.0,1.0,1.0,0,1.0
4712,-59.0,6.0,8.0,3.0,36.0,3.3,3.0,1.0,0.0,0,1.0
4713,-61.0,7.0,7.0,4.0,36.0,3.3,3.0,1.0,0.0,0,1.0
4714,-62.0,3.0,3.0,3.0,36.0,3.3,1.0,1.0,0.0,0,1.0
4715,-54.0,8.0,10.0,3.0,40.0,3.3,1.0,1.0,1.0,0,1.0
4716,-62.0,7.0,8.0,4.0,30.0,3.3,2.0,1.0,1.0,0,1.0
4717,-56.0,5.0,4.0,3.0,34.0,3.3,1.0,2.0,1.0,0,1.0
4718,-63.0,2.0,2.0,3.0,33.0,3.3,3.0,1.0,1.0,0,1.0
4719,-60.0,10.0,5.0,4.0,42.0,3.3,5.0,1.0,0.0,0,1.0
4720,-62.0,4.0,5.0,2.0,34.0,3.3,3.0,1.0,0.0,0,1.0
4721,-59.0,10.0,10.0,4.0,37.0,3.3,1.0,1.0,1.0,0,1.0
4722,-47.0,6.0,7.0,2.0,37.0,3.3,3.0,2.0,1.0,0,1.0
4723,-46.0,3.0,4.0,4.0,30.0,3.3,3.0,2.0,1.0,0,1.0
4724,-61.0,10.0,9.0,2.0,48.0,3.3,5.0,1.0,1.0,0,1.0
4725,-41.0,9.0,8.0,5.0,47.0,3.3,5.0,1.0,1.0,0,1.0
4726,-61.0,8.0,7.0,3.0,41.0,3.3,1.0,1.0,0.0,0,1.0
4727,-53.0,9.0,10.0,3.0,31.0,3.3,3.0,1.0,1.0,0,1.0
4728,-61.0,3.0,3.0,1.0,42.0,3.3,1.0,1.0,1.0,0,1.0
4729,-62.0,5.0,7.0,4.0,31.0,3.3,4.0,1.0,0.0,0,1.0
4730,-62.0,4.0,4.0,4.0,36.0,3.3,3.0,1.0,0.0,0,1.0
4731,-62.0,2.0,1.0,3.0,27.0,3.3,4.0,1.0,0.0,3,1.0
4732,-61.0,8.0,8.0,4.0,34.0,3.3,1.0,1.0,1.0,0,1.0
4733,-62.0,10.0,10.0,4.0,44.0,3.3,4.0,1.0,1.0,0,1.0
4735,-65.0,2.0,2.0,4.0,38.0,3.3,3.0,1.0,0.0,0,1.0
4736,-63.0,8.0,7.0,4.0,39.0,3.3,3.0,1.0,0.0,0,1.0
4737,-62.0,5.0,6.0,4.0,39.0,3.3,3.0,1.0,1.0,0,1.0
4738,-62.0,2.0,1.0,3.0,31.0,3.3,3.0,1.0,0.0,0,1.0
4739,-66.0,4.0,5.0,4.0,35.0,3.3,1.0,1.0,1.0,0,1.0
4740,-62.0,3.0,2.0,5.0,35.0,3.3,2.0,1.0,1.0,2,0.0
4741,-57.0,9.0,9.0,3.0,40.0,3.3,1.0,1.0,1.0,0,1.0
4742,-58.0,6.0,6.0,1.0,32.0,3.3,3.0,1.0,0.0,0,1.0
4743,-62.0,1.0,2.0,4.0,33.0,3.3,3.0,1.0,1.0,0,1.0
4744,-61.0,3.0,2.0,3.0,39.0,3.3,1.0,1.0,1.0,0,1.0
4745,-68.0,6.0,7.0,4.0,40.5,3.3,4.0,1.0,1.0,0,1.0
4746,-60.0,6.0,4.0,3.0,38.0,3.3,3.0,1.0,0.0,2,1.0
4747,-66.0,7.0,7.0,5.0,43.0,3.3,1.0,1.0,0.0,0,1.0
4748,-61.0,7.0,8.0,5.0,40.0,3.3,1.0,1.0,1.0,0,1.0
4750,-61.0,2.0,1.0,4.0,35.0,3.3,1.0,1.0,1.0,0,1.0
4751,-62.0,7.0,8.0,4.0,36.0,3.3,5.0,1.0,1.0,0,1.0
4752,-62.0,10.0,10.0,2.0,42.0,3.3,1.0,1.0,1.0,0,1.0
4753,-47.0,2.0,1.0,4.0,29.0,3.3,2.0,2.0,0.0,0,0.0
4755,-57.0,7.0,7.0,2.0,42.0,3.3,1.0,1.0,0.0,0,1.0
4756,-62.0,2.0,2.0,4.0,28.0,3.3,2.0,1.0,0.0,0,1.0
4757,-62.0,7.0,2.0,4.0,38.0,3.3,3.0,1.0,1.0,0,1.0
4759,-60.0,8.0,8.0,4.0,39.0,3.3,3.0,1.0,1.0,0,1.0
4760,-61.0,7.0,6.0,2.0,42.0,3.3,1.0,1.0,1.0,0,1.0
4761,-59.0,6.0,9.0,3.0,38.0,3.3,5.0,1.0,0.0,0,1.0
4762,-61.0,9.0,7.0,4.0,35.0,3.3,3.0,1.0,1.0,0,1.0
4763,-57.0,6.0,4.0,2.0,35.0,3.3,4.0,1.0,0.0,0,1.0
4764,-67.0,7.0,5.0,3.0,37.0,3.3,3.0,1.0,1.0,0,1.0
4765,-45.0,9.0,9.0,3.0,37.0,3.3,1.0,1.0,0.0,0,1.0
4766,-52.0,1.0,1.0,3.0,44.0,3.3,4.0,1.0,0.0,0,0.0
4767,-59.0,5.0,3.0,3.0,42.0,3.3,6.0,1.0,0.0,0,1.0
4768,-62.0,1.0,1.0,3.0,39.0,3.3,1.0,1.0,0.0,0,0.0
4769,-54.0,1.0,2.0,1.0,34.0,3.3,4.0,1.0,1.0,1,1.0
4770,-59.0,5.0,3.0,3.0,35.0,3.3,3.0,1.0,1.0,4,1.0
4771,-62.0,9.0,10.0,4.0,38.0,3.3,4.0,1.0,1.0,0,1.0
4772,-61.0,10.0,10.0,4.0,42.0,3.3,5.0,1.0,0.0,0,1.0
4773,-62.0,6.0,8.0,3.0,39.0,3.3,5.0,1.0,0.0,0,1.0
4774,-61.0,6.0,6.0,4.0,41.0,3.3,1.0,1.0,1.0,0,1.0
4775,-61.0,6.0,4.0,4.0,31.0,3.3,3.0,1.0,0.0,0,1.0
4776,-59.0,9.0,10.0,4.0,36.0,3.3,3.0,1.0,1.0,0,1.0
4777,-59.0,9.0,8.0,4.0,39.0,3.3,1.0,1.0,0.0,0,1.0
4778,-60.0,4.0,5.0,4.0,47.0,3.3,1.0,1.0,0.0,0,1.0
4779,-60.0,7.0,6.0,4.0,41.0,3.3,6.0,1.0,0.0,0,1.0
4780,-62.0,2.0,4.0,4.0,34.0,3.3,2.0,1.0,1.0,0,1.0
4781,-62.0,6.0,7.0,4.0,39.0,3.3,4.0,1.0,1.0,0,1.0
4782,-59.0,7.0,3.0,3.0,33.0,3.3,1.0,1.0,1.0,0,1.0
4783,-61.0,5.0,5.0,4.0,40.0,3.3,1.0,1.0,1.0,0,1.0
4784,-57.0,4.0,4.0,3.0,31.5,3.3,3.0,1.0,1.0,0,1.0
4785,-62.0,8.0,5.0,4.0,35.0,3.3,2.0,1.0,1.0,0,1.0
4786,-66.0,6.0,5.0,5.0,34.0,3.3,3.0,1.0,0.0,0,1.0
4787,-61.0,9.0,8.0,3.0,30.0,3.3,2.0,1.0,1.0,0,1.0
4788,-60.0,6.0,4.0,3.0,42.0,3.3,1.0,1.0,0.0,0,1.0
4790,-61.0,4.0,3.0,4.0,42.0,3.3,3.0,1.0,0.0,0,1.0
4791,-61.0,4.0,1.0,2.0,28.0,3.3,3.0,1.0,0.0,1,1.0
4792,-62.0,1.0,1.0,4.0,37.0,3.3,4.0,1.0,0.0,2,1.0
4793,-58.0,4.0,4.0,4.0,39.0,3.3,1.0,1.0,1.0,0,1.0
4794,-62.0,8.0,7.0,4.0,47.0,3.3,3.0,1.0,1.0,0,1.0
4795,-62.0,8.0,8.0,2.0,37.0,3.3,1.0,1.0,1.0,0,1.0
4796,-60.0,2.0,2.0,3.0,39.0,3.3,3.0,1.0,1.0,0,1.0
4797,-59.0,7.0,8.0,4.0,41.0,3.3,3.0,1.0,1.0,0,1.0
4798,-62.0,6.0,8.0,3.0,40.0,3.3,1.0,1.0,1.0,0,1.0
4799,-60.0,5.0,5.0,3.0,38.0,3.3,1.0,1.0,0.0,0,1.0
4800,-61.0,2.0,1.0,3.0,38.0,3.3,4.0,1.0,0.0,0,0.0
4801,-32.0,4.0,6.0,4.0,30.5,3.3,3.0,1.0,0.0,0,1.0
4802,-62.0,6.0,7.0,5.0,43.0,3.3,1.0,1.0,1.0,0,1.0
4803,-62.0,9.0,10.0,3.0,33.0,3.3,3.0,1.0,1.0,0,1.0
4804,-62.0,1.0,1.0,3.0,44.0,3.3,4.0,1.0,0.0,3,1.0
4805,-62.0,6.0,5.0,4.0,37.0,3.3,3.0,1.0,1.0,0,1.0
4806,-61.0,2.0,6.0,3.0,35.0,3.3,4.0,1.0,0.0,1,1.0
4807,-61.0,6.0,7.0,4.0,33.0,3.3,2.0,1.0,0.0,0,1.0
4808,-62.0,2.0,5.0,3.0,34.0,3.3,6.0,1.0,0.0,3,1.0
4809,-60.0,1.0,2.0,4.0,44.0,3.3,5.0,1.0,1.0,2,1.0
4811,-62.0,5.0,6.0,3.0,40.0,3.3,4.0,1.0,0.0,0,1.0
4812,-60.0,2.0,1.0,3.0,32.0,3.3,1.0,1.0,0.0,0,0.0
4813,-62.0,3.0,4.0,4.0,41.0,3.3,3.0,1.0,1.0,0,1.0
4814,-67.0,7.0,7.0,4.0,41.0,3.3,3.0,1.0,1.0,0,1.0
4817,-65.0,9.0,8.0,4.0,40.0,3.3,4.0,1.0,1.0,0,1.0
4818,-59.0,6.0,8.0,4.0,42.0,3.3,5.0,1.0,0.0,0,1.0
4819,-61.0,4.0,1.0,4.0,38.0,3.3,1.0,1.0,1.0,0,0.0
4820,-60.0,7.0,8.0,4.0,30.3,3.3,3.0,1.0,0.0,0,1.0
4821,-59.0,8.0,8.0,3.0,42.0,3.3,1.0,1.0,1.0,0,1.0
4822,-62.0,7.0,6.0,4.0,39.0,3.3,1.0,1.0,0.0,0,1.0
4823,-61.0,3.0,3.0,4.0,48.0,3.3,5.0,1.0,1.0,0,1.0
4824,-58.0,9.0,9.0,3.0,37.0,3.3,4.0,1.0,0.0,0,1.0
4825,-49.0,6.0,7.0,3.0,38.0,3.3,3.0,1.0,1.0,0,1.0
4826,-63.0,7.0,7.0,3.0,35.0,3.3,3.0,1.0,1.0,0,1.0
4827,-57.0,9.0,10.0,3.0,47.0,3.3,1.0,1.0,1.0,0,1.0
4828,-63.0,6.0,6.0,3.0,41.0,3.3,3.0,1.0,1.0,4,1.0
4829,-63.0,5.0,8.0,4.0,42.0,3.3,4.0,1.0,0.0,0,1.0
4830,-61.0,7.0,7.0,4.0,31.0,3.3,2.0,1.0,1.0,0,1.0
4831,-60.0,9.0,10.0,3.0,43.0,3.3,1.0,1.0,1.0,0,1.0
4832,-62.0,10.0,10.0,3.0,41.0,3.3,3.0,1.0,1.0,0,1.0
4834,-61.0,4.0,3.0,3.0,39.0,3.3,3.0,1.0,1.0,0,1.0
4835,-40.0,1.0,2.0,3.0,35.0,3.3,3.0,2.0,0.0,0,1.0
4836,-48.0,9.0,8.0,3.0,41.0,3.3,4.0,2.0,1.0,0,1.0
4837,-62.0,5.0,7.0,4.0,34.5,3.3,4.0,1.0,0.0,0,1.0
4838,-61.0,7.0,6.0,3.0,44.0,3.3,1.0,1.0,0.0,0,1.0
4839,-56.0,7.0,8.0,3.0,34.0,3.3,3.0,1.0,0.0,0,1.0
4840,-57.0,9.0,10.0,2.0,36.0,3.3,3.0,1.0,0.0,0,1.0
4841,-52.0,7.0,7.0,4.0,40.0,3.3,5.0,2.0,0.0,0,1.0
4842,-55.0,9.0,8.0,4.0,35.0,3.3,3.0,1.0,1.0,0,1.0
4843,-60.0,4.0,6.0,5.0,42.0,3.3,3.0,1.0,1.0,0,1.0
4844,-61.0,6.0,6.0,3.0,38.0,3.3,3.0,1.0,1.0,0,1.0
4845,-61.0,1.0,3.0,3.0,37.0,3.3,3.0,1.0,0.0,0,1.0
4846,-62.0,3.0,3.0,4.0,42.0,3.3,1.0,1.0,1.0,0,1.0
4847,-59.0,3.0,1.0,3.0,36.0,3.3,5.0,1.0,0.0,0,1.0
4848,-62.0,5.0,2.0,2.0,36.0,3.3,4.0,1.0,1.0,3,1.0
4849,-62.0,3.0,4.0,3.0,46.0,3.3,4.0,1.0,0.0,0,1.0
4851,-62.0,9.0,9.0,4.0,41.0,3.3,2.0,1.0,0.0,0,1.0
4852,-55.0,2.0,1.0,2.0,35.0,3.3,1.0,1.0,1.0,0,0.0
4853,-60.0,6.0,6.0,4.0,44.0,3.3,1.0,1.0,1.0,0,1.0
4854,-58.0,9.0,8.0,4.0,32.0,3.3,2.0,1.0,0.0,0,1.0
4855,-61.0,5.0,4.0,4.0,31.0,3.3,3.0,1.0,1.0,0,1.0
4856,-57.0,7.0,7.0,4.0,41.0,3.3,1.0,1.0,1.0,0,1.0
4857,-62.0,2.0,3.0,4.0,41.0,3.3,1.0,1.0,1.0,0,1.0
4858,-62.0,8.0,9.0,4.0,35.0,3.3,3.0,1.0,1.0,0,1.0
4860,-62.0,6.0,6.0,4.0,34.0,3.3,1.0,1.0,1.0,0,1.0
4861,-62.0,5.0,4.0,2.0,35.0,3.3,1.0,1.0,0.0,0,1.0
4862,-59.0,8.0,7.0,4.0,48.0,3.3,4.0,1.0,1.0,2,1.0
4863,-45.0,9.0,9.0,2.0,39.0,3.3,1.0,1.0,1.0,0,1.0
4864,-62.0,7.0,8.0,4.0,36.0,3.3,4.0,1.0,0.0,0,1.0
4865,-61.0,2.0,1.0,5.0,40.0,3.3,3.0,1.0,0.0,0,1.0
4866,-60.0,8.0,4.0,4.0,34.0,3.3,3.0,1.0,1.0,0,1.0
4868,-60.0,2.0,4.0,5.0,43.0,3.3,1.0,1.0,1.0,0,1.0
4869,-66.0,6.0,6.0,4.0,32.0,3.3,1.0,1.0,0.0,1,1.0
4870,-62.0,2.0,1.0,3.0,35.0,3.3,3.0,1.0,0.0,0,1.0
4871,-67.0,5.0,6.0,4.0,33.0,3.3,3.0,1.0,1.0,0,1.0
4872,-67.0,5.0,5.0,3.0,40.0,3.3,1.0,1.0,1.0,0,1.0
4873,-62.0,5.0,8.0,3.0,35.0,3.3,3.0,1.0,0.0,0,1.0
4874,-55.0,6.0,5.0,2.0,33.0,3.3,3.0,1.0,1.0,0,1.0
4875,-60.0,7.0,6.0,4.0,40.0,3.3,5.0,1.0,0.0,0,1.0
4876,-61.0,4.0,6.0,3.0,35.5,3.3,3.0,1.0,0.0,0,1.0
4878,-59.0,9.0,8.0,4.0,40.0,3.3,1.0,1.0,0.0,0,1.0
4880,-61.0,10.0,10.0,5.0,42.0,3.3,1.0,1.0,1.0,0,1.0
4881,-61.0,6.0,5.0,3.0,47.0,3.3,4.0,1.0,0.0,1,1.0
4882,-62.0,9.0,9.0,4.0,34.0,3.3,3.0,1.0,0.0,0,1.0
4883,-57.0,2.0,1.0,3.0,42.5,3.3,5.0,1.0,0.0,0,1.0
4884,-58.0,7.0,7.0,3.0,33.0,3.3,2.0,1.0,1.0,0,1.0
4885,-60.0,10.0,9.0,4.0,38.0,3.3,4.0,1.0,0.0,4,1.0
4886,-56.0,3.0,3.0,3.0,33.5,3.3,2.0,2.0,1.0,4,1.0
4887,-60.0,10.0,9.0,3.0,39.0,3.3,1.0,1.0,1.0,0,1.0
4888,-50.0,6.0,7.0,3.0,31.5,3.3,1.0,2.0,1.0,0,1.0
4889,-61.0,3.0,2.0,3.0,37.0,3.3,1.0,1.0,1.0,4,1.0
4890,-62.0,6.0,6.0,5.0,37.0,3.3,4.0,1.0,1.0,0,1.0
4891,-62.0,7.0,7.0,4.0,44.0,3.3,1.0,1.0,0.0,0,1.0
4892,-62.0,5.0,5.0,4.0,40.0,3.3,4.0,1.0,0.0,0,1.0
4893,-62.0,7.0,7.0,3.0,38.0,3.3,3.0,1.0,1.0,0,1.0
4894,-62.0,6.0,4.0,4.0,45.0,3.3,1.0,1.0,1.0,0,1.0
4895,-62.0,9.0,10.0,4.0,37.0,3.3,4.0,1.0,0.0,0,1.0
4896,-58.0,5.0,9.0,3.0,36.0,3.3,3.0,1.0,1.0,0,1.0
4897,-61.0,9.0,9.0,4.0,31.0,3.3,2.0,1.0,0.0,0,1.0
4898,-62.0,3.0,4.0,2.0,40.0,3.3,1.0,1.0,1.0,0,1.0
4899,-55.0,6.0,5.0,4.0,35.5,3.3,3.0,1.0,0.0,0,1.0
4900,-62.0,7.0,3.0,4.0,34.0,3.3,1.0,1.0,0.0,0,1.0
4901,-62.0,10.0,10.0,5.0,47.0,3.3,4.0,1.0,1.0,0,1.0
4902,-59.0,10.0,10.0,4.0,42.0,3.3,4.0,1.0,1.0,0,1.0
4903,-56.0,3.0,3.0,4.0,33.0,3.3,4.0,1.0,1.0,0,1.0
4904,-57.0,4.0,3.0,4.0,46.0,3.3,4.0,1.0,0.0,0,1.0
4905,-59.0,3.0,2.0,3.0,43.0,3.3,4.0,1.0,0.0,0,1.0
4906,-61.0,2.0,4.0,4.0,40.0,3.3,1.0,1.0,0.0,0,1.0
4908,-62.0,6.0,7.0,4.0,34.0,3.3,3.0,1.0,1.0,0,1.0
4909,-58.0,3.0,6.0,4.0,37.0,3.3,3.0,1.0,0.0,0,1.0
4910,-60.0,6.0,3.0,3.0,42.0,3.3,3.0,1.0,0.0,0,1.0
4911,-57.0,9.0,9.0,3.0,37.0,3.3,3.0,1.0,1.0,0,1.0
4912,-59.0,10.0,6.0,5.0,35.0,3.3,4.0,1.0,1.0,0,1.0
4913,-49.0,2.0,1.0,1.0,26.5,3.3,6.0,1.0,1.0,1,0.0
4915,-62.0,8.0,4.0,3.0,36.0,3.3,3.0,1.0,1.0,0,1.0
4917,-57.0,6.0,4.0,4.0,42.0,3.3,5.0,1.0,0.0,0,1.0
4918,-67.0,3.0,5.0,4.0,33.0,3.3,3.0,1.0,1.0,0,1.0
4919,-62.0,5.0,3.0,4.0,38.0,3.3,4.0,1.0,1.0,0,1.0
4920,-60.0,6.0,3.0,4.0,37.0,3.3,1.0,1.0,1.0,0,1.0
4921,-62.0,5.0,6.0,3.0,41.0,3.3,3.0,1.0,1.0,0,1.0
4922,-61.0,6.0,7.0,4.0,35.0,3.3,4.0,1.0,1.0,0,1.0
4923,-59.0,9.0,8.0,3.0,46.0,3.3,4.0,1.0,0.0,0,1.0
4924,-61.0,7.0,6.0,2.0,38.0,3.3,3.0,1.0,1.0,1,1.0
4925,-58.0,4.0,3.0,3.0,45.0,3.3,1.0,1.0,1.0,0,1.0
4926,-62.0,5.0,2.0,4.0,40.0,3.3,3.0,1.0,1.0,0,1.0
4928,-58.0,7.0,4.0,2.0,42.0,3.3,1.0,1.0,0.0,0,1.0
4929,-61.0,6.0,5.0,5.0,41.0,3.3,4.0,1.0,1.0,0,1.0
