age,workclass,education,marital_status,relationship,occupation,race,gender,capital_gain,capital_loss,hours_per_week,income
49,Private,Some-college,Divorced,Not-in-family,White-Collar,White,Male,0,0,40,0
20,Government,Some-college,Single,Own-child,Service,White,Female,0,0,20,0
38,Government,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,50,1
57,Private,School,Single,Not-in-family,Service,White,Male,0,0,40,0
35,Private,Some-college,Married,Husband,Sales,White,Male,4064,0,40,0
66,Private,School,Married,Husband,Sales,White,Male,0,0,26,0
27,Other/Unknown,Bachelors,Married,Husband,Other/Unknown,White,Male,0,0,15,0
25,Private,Assoc,Single,Not-in-family,White-Collar,White,Female,0,0,40,0
77,Other/Unknown,Masters,Married,Husband,Other/Unknown,White,Male,9386,0,6,1
19,Other/Unknown,School,Single,Unmarried,Other/Unknown,White,Female,0,0,35,0
70,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,2174,40,1
59,Self-Employed,School,Married,Husband,Blue-Collar,White,Male,0,0,48,0
25,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,40,0
44,Government,Prof-school,Single,Not-in-family,Professional,White,Male,10520,0,40,1
37,Private,Masters,Married,Husband,White-Collar,White,Male,0,0,55,1
75,Other/Unknown,School,Widowed,Other-relative,Other/Unknown,Asian-Pac-Islander,Female,0,0,1,0
21,Other/Unknown,HS-grad,Single,Not-in-family,Other/Unknown,White,Female,0,0,40,0
21,Private,HS-grad,Single,Own-child,Sales,White,Female,4101,0,40,0
47,Government,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
20,Private,HS-grad,Single,Not-in-family,White-Collar,Black,Female,0,1721,30,0
32,Government,HS-grad,Married,Husband,Service,White,Male,0,0,40,0
28,Private,HS-grad,Single,Unmarried,White-Collar,White,Female,0,0,20,0
53,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,40,0
19,Other/Unknown,HS-grad,Single,Not-in-family,Other/Unknown,Other,Male,0,0,30,0
58,Private,Some-college,Married,Wife,Sales,White,Female,0,0,36,0
22,Private,HS-grad,Single,Not-in-family,Sales,White,Female,0,0,30,0
23,Private,School,Married,Husband,White-Collar,White,Male,0,0,55,0
21,Private,HS-grad,Single,Not-in-family,Blue-Collar,White,Male,3325,0,60,0
36,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,70,0
39,Private,Some-college,Married,Wife,Service,White,Female,0,0,15,0
34,Government,Bachelors,Single,Not-in-family,Professional,White,Female,0,0,40,0
41,Government,Masters,Single,Not-in-family,Professional,White,Female,0,0,40,0
72,Private,Bachelors,Married,Husband,Sales,White,Male,1455,0,6,0
34,Private,HS-grad,Married,Wife,Service,White,Female,0,0,40,1
51,Government,Bachelors,Married,Husband,Professional,White,Male,0,1902,40,1
32,Self-Employed,Assoc,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
38,Private,Some-college,Widowed,Not-in-family,White-Collar,White,Female,0,0,40,1
37,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,0
21,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,Black,Male,0,0,20,0
21,Private,Some-college,Single,Own-child,Professional,White,Female,0,0,10,0
26,Private,Some-college,Single,Not-in-family,White-Collar,White,Male,0,0,40,0
34,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,1887,40,1
18,Private,Some-college,Single,Own-child,Sales,White,Female,0,0,15,0
27,Private,School,Single,Unmarried,White-Collar,White,Female,0,0,45,0
20,Private,Some-college,Single,Own-child,White-Collar,White,Female,0,0,38,0
36,Private,Assoc,Married,Husband,White-Collar,White,Male,0,0,40,1
31,Other/Unknown,Bachelors,Single,Not-in-family,Other/Unknown,White,Male,0,0,40,0
32,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,60,1
54,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,44,1
34,Government,Masters,Widowed,Not-in-family,Professional,White,Female,0,0,40,0
46,Private,Some-college,Married,Husband,Sales,White,Male,0,0,48,1
33,Private,School,Separated,Other-relative,Blue-Collar,White,Male,0,0,30,0
32,Private,Bachelors,Married,Husband,Professional,White,Male,99999,0,50,1
42,Private,Assoc,Single,Not-in-family,Service,White,Male,0,0,40,0
30,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,50,0
37,Private,Some-college,Married,Husband,Service,White,Male,0,0,40,1
28,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
25,Private,Bachelors,Single,Not-in-family,White-Collar,White,Male,4101,0,35,0
44,Self-Employed,Some-college,Married,Husband,Service,White,Male,0,0,40,1
40,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
36,Private,Some-college,Married,Husband,White-Collar,White,Male,0,0,45,0
21,Private,Some-college,Single,Unmarried,White-Collar,White,Male,0,0,40,0
39,Government,Doctorate,Married,Husband,Professional,White,Male,0,0,50,1
24,Private,Bachelors,Single,Not-in-family,Professional,White,Male,0,0,39,0
46,Private,HS-grad,Single,Not-in-family,Blue-Collar,Amer-Indian-Eskimo,Male,0,0,40,0
47,Other/Unknown,Bachelors,Married,Husband,Other/Unknown,White,Male,0,0,36,1
47,Private,Bachelors,Married,Husband,Sales,White,Male,0,1977,40,1
35,Private,Prof-school,Married,Husband,Professional,White,Male,0,0,75,1
60,Self-Employed,School,Married,Husband,Blue-Collar,White,Male,0,0,40,1
35,Private,Bachelors,Married,Wife,Service,White,Female,0,0,24,0
33,Private,HS-grad,Separated,Unmarried,Service,White,Female,0,0,40,0
21,Private,Assoc,Single,Not-in-family,Professional,White,Female,0,0,40,0
37,Private,Bachelors,Married,Husband,Service,White,Male,0,0,50,1
48,Government,HS-grad,Married,Husband,White-Collar,Black,Male,0,0,50,1
58,Private,School,Widowed,Other-relative,Blue-Collar,White,Female,0,0,45,0
21,Private,HS-grad,Single,Not-in-family,Blue-Collar,White,Female,0,0,40,0
22,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
22,Private,HS-grad,Single,Unmarried,Service,White,Female,0,0,40,0
28,Self-Employed,Masters,Married,Wife,White-Collar,White,Female,0,0,30,1
33,Other/Unknown,Assoc,Married,Own-child,Other/Unknown,White,Female,7688,0,50,1
23,Government,HS-grad,Single,Not-in-family,Professional,White,Male,0,0,40,0
58,Government,HS-grad,Married,Husband,White-Collar,Black,Male,0,0,40,1
24,Other/Unknown,Bachelors,Single,Own-child,Other/Unknown,White,Male,0,0,40,0
38,Government,Bachelors,Married,Husband,Blue-Collar,Asian-Pac-Islander,Male,0,0,40,0
49,Private,HS-grad,Married,Husband,Sales,White,Male,0,0,15,0
47,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,45,1
50,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,1902,40,1
21,Private,HS-grad,Single,Unmarried,Professional,White,Female,0,0,55,0
55,Private,HS-grad,Separated,Not-in-family,White-Collar,White,Female,0,0,40,0
47,Private,School,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,40,0
19,Private,HS-grad,Single,Not-in-family,Professional,White,Female,0,0,40,0
47,Private,HS-grad,Single,Other-relative,Service,White,Male,0,0,50,0
36,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
28,Government,Assoc,Married,Husband,Service,White,Male,0,2002,40,0
42,Private,HS-grad,Widowed,Unmarried,Sales,Amer-Indian-Eskimo,Female,0,0,40,0
41,Private,Masters,Single,Not-in-family,Professional,White,Female,27828,0,35,1
46,Private,Bachelors,Married,Husband,Sales,White,Male,99999,0,40,1
32,Private,HS-grad,Married,Husband,Sales,White,Male,0,0,50,0
34,Private,School,Single,Unmarried,Service,Black,Female,0,0,40,0
33,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
60,Government,Bachelors,Married,Husband,White-Collar,White,Male,0,0,40,1
53,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
24,Private,Bachelors,Single,Not-in-family,Service,White,Female,0,0,50,0
39,Government,Some-college,Married,Husband,Blue-Collar,White,Male,0,1977,60,1
23,Private,Some-college,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
50,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,1902,50,1
36,Government,HS-grad,Divorced,Unmarried,White-Collar,White,Female,0,0,40,0
19,Private,School,Separated,Own-child,Professional,White,Female,1055,0,40,0
26,Private,HS-grad,Single,Own-child,White-Collar,White,Female,0,0,40,0
38,Private,HS-grad,Married,Husband,Sales,Black,Male,0,0,40,1
41,Private,Bachelors,Married,Husband,Blue-Collar,White,Male,7688,0,55,1
22,Private,Some-college,Single,Other-relative,Sales,White,Female,0,0,18,0
38,Private,Assoc,Single,Not-in-family,Blue-Collar,Black,Female,10520,0,50,1
72,Other/Unknown,Some-college,Married,Husband,Other/Unknown,White,Male,9386,0,30,1
39,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
35,Government,HS-grad,Married,Husband,Blue-Collar,White,Male,7298,0,40,1
38,Government,Some-college,Divorced,Unmarried,White-Collar,Black,Female,0,0,45,0
19,Private,HS-grad,Married,Wife,Service,Black,Female,0,0,16,0
26,Private,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,45,0
52,Private,Bachelors,Divorced,Unmarried,Blue-Collar,White,Male,0,0,25,0
41,Private,School,Married,Husband,Service,Other,Male,0,1579,40,0
45,Private,HS-grad,Divorced,Not-in-family,White-Collar,White,Female,0,0,40,0
58,Government,Some-college,Married,Husband,White-Collar,White,Male,0,0,40,1
34,Private,Bachelors,Single,Not-in-family,Sales,White,Male,0,0,45,0
36,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
19,Other/Unknown,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,20,0
26,Government,School,Divorced,Unmarried,Service,White,Female,0,0,40,0
60,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
35,Self-Employed,HS-grad,Married,Husband,White-Collar,White,Male,0,0,50,0
39,Private,School,Divorced,Not-in-family,Service,White,Female,0,0,60,0
27,Private,HS-grad,Separated,Unmarried,Blue-Collar,White,Female,0,0,40,0
26,Government,Masters,Single,Not-in-family,Professional,White,Male,0,0,40,0
17,Private,School,Single,Own-child,Service,White,Male,0,0,12,0
59,Self-Employed,HS-grad,Married,Husband,Sales,White,Male,0,0,40,1
53,Government,HS-grad,Married,Husband,White-Collar,Amer-Indian-Eskimo,Male,0,0,48,0
35,Private,School,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,40,0
34,Government,Some-college,Married,Husband,White-Collar,White,Male,0,0,40,1
36,Private,HS-grad,Married,Husband,Service,White,Male,0,0,45,1
36,Private,HS-grad,Married,Husband,Sales,White,Male,0,0,40,0
21,Private,HS-grad,Single,Own-child,Service,White,Male,0,0,40,0
29,Private,Some-college,Single,Own-child,Sales,White,Female,0,0,40,0
35,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,50,1
59,Self-Employed,Bachelors,Married,Husband,White-Collar,White,Male,0,0,40,1
22,Private,Some-college,Single,Not-in-family,Service,White,Male,0,1602,10,0
50,Government,Masters,Married,Husband,Professional,White,Male,0,0,50,0
24,Government,Bachelors,Single,Not-in-family,Professional,Other,Female,0,0,40,0
36,Private,Bachelors,Divorced,Not-in-family,Service,White,Female,0,0,40,0
31,Private,HS-grad,Married,Wife,Blue-Collar,White,Female,4386,0,40,1
42,Self-Employed,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,40,0
38,Private,School,Divorced,Unmarried,Sales,White,Female,0,0,40,0
52,Private,HS-grad,Married,Husband,White-Collar,White,Male,0,0,40,0
46,Private,School,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,40,0
23,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,60,0
54,Private,School,Married,Husband,Sales,White,Male,0,0,51,0
27,Private,HS-grad,Single,Not-in-family,White-Collar,Black,Female,0,0,40,0
42,Private,Bachelors,Separated,Not-in-family,Service,White,Female,0,0,50,0
33,Government,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
19,Private,Assoc,Single,Not-in-family,White-Collar,White,Female,0,0,50,0
59,Private,School,Married,Wife,Service,White,Female,3908,0,28,0
54,Private,HS-grad,Widowed,Unmarried,Service,White,Female,0,0,32,0
48,Private,School,Married,Husband,Blue-Collar,White,Male,0,1672,55,0
19,Other/Unknown,Some-college,Single,Own-child,Other/Unknown,White,Male,0,0,60,0
45,Private,HS-grad,Divorced,Not-in-family,White-Collar,White,Female,0,0,40,0
36,Private,Bachelors,Single,Not-in-family,White-Collar,White,Male,0,0,70,0
35,Self-Employed,Assoc,Married,Husband,Blue-Collar,White,Male,0,0,40,0
47,Private,Some-college,Divorced,Not-in-family,White-Collar,White,Female,0,0,36,0
33,Private,Bachelors,Single,Not-in-family,White-Collar,White,Male,0,0,40,0
48,Self-Employed,Bachelors,Married,Husband,Professional,White,Male,0,0,40,0
42,Private,HS-grad,Separated,Unmarried,Blue-Collar,Black,Female,0,0,40,0
19,Private,Some-college,Single,Own-child,Service,White,Male,0,0,24,0
64,Self-Employed,Bachelors,Married,Husband,Professional,White,Male,0,0,40,0
51,Self-Employed,Bachelors,Married,Husband,Blue-Collar,White,Male,0,0,8,0
20,Government,HS-grad,Single,Other-relative,White-Collar,White,Male,0,0,20,0
28,Private,HS-grad,Single,Not-in-family,Service,White,Male,0,0,40,0
52,Private,Masters,Married,Husband,White-Collar,White,Male,0,1902,50,1
29,Self-Employed,Some-college,Single,Not-in-family,Blue-Collar,White,Male,0,0,45,0
51,Private,Bachelors,Separated,Not-in-family,Sales,White,Male,0,0,40,0
36,Private,HS-grad,Married,Husband,Professional,White,Male,0,2377,60,0
43,Private,Bachelors,Married,Husband,Sales,White,Male,15024,0,45,1
52,Private,Some-college,Married,Husband,White-Collar,White,Male,0,0,40,0
50,Private,HS-grad,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,40,1
25,Private,Some-college,Divorced,Not-in-family,Service,White,Male,0,0,30,0
36,Private,Assoc,Single,Unmarried,White-Collar,Black,Female,0,0,40,0
44,Private,Some-college,Married,Wife,White-Collar,White,Female,0,0,60,0
47,Private,School,Married,Not-in-family,Blue-Collar,Black,Male,0,0,45,0
32,Private,HS-grad,Divorced,Own-child,Blue-Collar,White,Male,0,0,40,0
37,Private,Masters,Single,Unmarried,Professional,Asian-Pac-Islander,Male,0,0,40,0
40,Private,HS-grad,Married,Husband,White-Collar,White,Male,2829,0,40,0
34,Self-Employed,HS-grad,Married,Husband,Sales,White,Male,0,0,60,0
35,Self-Employed,Some-college,Married,Husband,Sales,White,Male,0,0,50,1
26,Private,Some-college,Single,Own-child,Professional,White,Male,0,0,3,0
49,Self-Employed,Bachelors,Married,Husband,Blue-Collar,White,Male,0,0,50,0
63,Other/Unknown,Bachelors,Married,Husband,Other/Unknown,White,Male,0,0,30,1
46,Self-Employed,Bachelors,Married,Not-in-family,Professional,White,Male,0,0,25,0
31,Government,Some-college,Single,Own-child,White-Collar,Black,Male,0,0,40,0
22,Private,Assoc,Single,Not-in-family,Blue-Collar,White,Male,0,0,30,0
20,Private,Some-college,Single,Not-in-family,Service,White,Female,0,0,12,0
52,Private,Doctorate,Single,Not-in-family,White-Collar,White,Male,0,0,40,1
26,Private,Some-college,Single,Not-in-family,White-Collar,Black,Female,0,0,40,0
34,Private,Bachelors,Married,Husband,White-Collar,White,Male,0,0,50,1
31,Private,School,Single,Not-in-family,Blue-Collar,White,Male,0,0,40,0
46,Private,HS-grad,Divorced,Unmarried,Sales,White,Female,0,0,30,0
22,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
38,Private,Assoc,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
35,Private,HS-grad,Married,Husband,Sales,White,Male,0,0,40,0
27,Government,Some-college,Single,Not-in-family,Service,White,Male,0,0,40,0
27,Private,Assoc,Married,Husband,White-Collar,White,Male,0,0,40,0
46,Private,Some-college,Divorced,Unmarried,Sales,White,Female,0,0,40,0
40,Other/Unknown,HS-grad,Single,Not-in-family,Other/Unknown,White,Female,0,0,4,0
19,Private,Some-college,Single,Own-child,White-Collar,White,Male,0,0,10,0
69,Other/Unknown,HS-grad,Married,Husband,Other/Unknown,White,Male,0,0,60,1
20,Private,Some-college,Single,Own-child,Service,White,Male,0,0,35,0
34,Government,Bachelors,Married,Husband,Service,White,Male,0,0,60,0
49,Private,Masters,Married,Husband,White-Collar,White,Male,0,0,45,1
27,Private,Some-college,Married,Husband,Blue-Collar,Other,Male,0,0,50,0
59,Private,Some-college,Married,Wife,White-Collar,White,Female,0,0,14,1
45,Private,Bachelors,Married,Husband,White-Collar,White,Male,15024,0,60,1
21,Private,Some-college,Single,Own-child,Sales,White,Female,0,0,15,0
51,Government,Assoc,Divorced,Unmarried,Professional,White,Female,0,0,40,0
64,Other/Unknown,School,Single,Unmarried,Other/Unknown,White,Male,0,0,40,0
41,Government,Doctorate,Married,Husband,Professional,White,Male,0,0,40,1
18,Other/Unknown,School,Single,Own-child,Other/Unknown,Asian-Pac-Islander,Female,0,0,24,0
49,Private,Masters,Married,Not-in-family,Professional,White,Male,0,0,40,0
51,Private,HS-grad,Divorced,Own-child,Blue-Collar,Black,Male,0,0,40,0
20,Private,Some-college,Single,Own-child,Blue-Collar,White,Female,0,0,20,0
69,Self-Employed,HS-grad,Married,Husband,Sales,White,Male,0,0,48,0
18,Other/Unknown,HS-grad,Single,Own-child,Other/Unknown,White,Female,0,0,35,0
43,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,50,0
50,Private,HS-grad,Divorced,Unmarried,Blue-Collar,Black,Female,0,0,44,0
32,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
27,Government,HS-grad,Single,Own-child,Blue-Collar,White,Male,0,0,40,0
38,Private,HS-grad,Married,Husband,Service,White,Male,0,0,40,0
62,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
46,Private,HS-grad,Divorced,Not-in-family,White-Collar,White,Male,0,0,44,0
19,Private,Some-college,Single,Own-child,Service,White,Female,0,0,40,0
17,Other/Unknown,School,Single,Own-child,Other/Unknown,White,Male,0,0,40,0
21,Private,HS-grad,Single,Unmarried,Blue-Collar,White,Female,0,0,40,0
36,Private,Bachelors,Single,Not-in-family,White-Collar,White,Female,0,0,50,0
36,Private,School,Divorced,Not-in-family,Blue-Collar,White,Male,0,0,40,0
23,Private,HS-grad,Single,Own-child,Blue-Collar,Asian-Pac-Islander,Male,0,0,40,0
58,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,40,1
40,Private,Bachelors,Married,Husband,Professional,White,Male,0,0,45,0
64,Private,Some-college,Married,Wife,White-Collar,White,Female,10566,0,35,0
66,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,20,0
42,Private,HS-grad,Married,Husband,Sales,White,Male,0,0,40,0
55,Private,Some-college,Widowed,Unmarried,White-Collar,White,Female,0,0,40,0
53,Private,Some-college,Married,Husband,White-Collar,White,Male,0,1977,40,1
25,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
39,Private,Some-college,Single,Unmarried,Service,Black,Female,0,0,40,0
20,Private,HS-grad,Single,Own-child,Service,White,Male,0,0,40,0
32,Private,HS-grad,Married,Husband,Service,White,Male,0,0,54,0
28,Private,Bachelors,Single,Unmarried,Sales,White,Male,0,0,65,0
23,Government,Assoc,Single,Own-child,White-Collar,White,Female,0,0,40,0
18,Private,HS-grad,Single,Own-child,Service,White,Male,0,0,25,0
43,Self-Employed,HS-grad,Married,Husband,White-Collar,White,Male,0,0,35,1
29,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,0
32,Private,Some-college,Married,Husband,Service,White,Male,0,0,46,0
31,Government,HS-grad,Divorced,Unmarried,Blue-Collar,White,Male,0,0,40,0
60,Private,School,Married,Husband,Blue-Collar,White,Male,0,0,40,0
42,Private,Some-college,Married,Husband,Blue-Collar,White,Male,0,0,50,0
46,Private,Masters,Married,Husband,White-Collar,White,Male,0,0,50,1
38,Private,HS-grad,Married,Husband,Blue-Collar,White,Male,0,0,40,1
18,Private,School,Single,Own-child,Service,White,Female,0,0,19,0
31,Private,HS-grad,Single,Own-child,Sales,White,Female,0,0,40,0
54,Private,HS-grad,Married,Husband,Sales,White,Male,4064,0,55,0
46,Private,Some-college,Married,Husband,Sales,White,Male,0,2042,50,0
