sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,low_risk
Male,21,Caucasian,0,1,1,1,M,1
Male,27,African-American,0,0,0,1,F,0
Male,39,Caucasian,0,0,0,0,F,1
Male,29,Caucasian,0,0,0,0,F,1
Male,29,Caucasian,0,0,0,1,F,1
Male,65,Caucasian,0,0,0,6,F,1
Male,36,Caucasian,0,0,0,1,F,0
Male,46,African-American,0,0,0,0,F,0
Male,44,African-American,1,0,0,7,F,1
Male,27,African-American,0,0,0,0,M,1
Male,27,African-American,0,0,0,8,F,0
Male,61,Caucasian,0,0,0,0,M,1
Male,47,African-American,0,0,0,0,M,0
Male,27,African-American,0,0,0,1,M,1
Male,28,Caucasian,0,0,0,0,F,0
Female,31,Caucasian,0,0,0,1,M,0
Male,26,Caucasian,0,0,0,9,M,0
Male,53,African-American,0,0,0,2,F,0
Male,26,African-American,0,0,0,1,F,0
Male,25,African-American,0,0,0,2,F,1
Female,21,African-American,0,3,1,4,M,0
Male,23,African-American,0,0,0,1,M,1
Female,45,African-American,0,0,0,2,F,1
Male,27,African-American,0,0,0,2,M,0
Male,57,African-American,0,0,0,6,M,0
Male,44,Caucasian,0,0,0,8,F,0
Female,26,African-American,0,0,0,0,M,1
Male,21,Caucasian,0,0,0,0,F,0
Male,63,African-American,0,0,0,1,F,1
Female,62,Caucasian,0,0,0,0,M,1
Male,48,Caucasian,0,0,0,0,F,1
Male,53,African-American,0,0,0,1,M,1
Male,62,African-American,0,0,0,3,M,0
Male,28,African-American,1,1,0,5,F,1
Male,56,Caucasian,0,0,0,1,F,1
Male,22,African-American,1,0,0,2,F,0
Male,26,African-American,0,0,0,5,F,0
Male,35,African-American,0,0,0,4,M,1
Male,22,African-American,0,0,0,1,F,0
Male,60,Caucasian,0,0,0,3,M,1
Female,37,African-American,1,0,0,7,F,1
Female,32,African-American,0,0,0,0,F,1
Female,33,African-American,0,0,0,3,F,0
Male,53,Caucasian,0,0,0,0,M,1
Male,32,Caucasian,0,0,0,0,M,1
Male,26,Caucasian,0,0,0,0,M,1
Male,61,Caucasian,0,0,0,0,M,1
Male,21,African-American,0,0,0,0,M,1
Male,69,African-American,0,0,0,22,M,1
Male,26,African-American,0,0,0,0,M,1
Male,30,African-American,0,0,0,9,F,0
Male,21,Caucasian,0,0,0,1,F,1
Male,41,Caucasian,0,0,0,0,M,1
Male,45,African-American,0,0,0,0,F,0
Male,31,African-American,0,1,3,10,F,0
Male,22,Caucasian,0,0,0,0,F,1
Female,54,Caucasian,0,0,0,0,F,0
Male,50,Caucasian,0,0,0,2,M,0
Female,50,African-American,0,0,0,5,F,1
Female,21,African-American,0,0,0,0,F,0
Male,30,Caucasian,0,0,0,0,F,0
Male,53,Caucasian,0,0,0,2,F,1
Male,30,African-American,0,0,0,11,F,0
Male,26,Caucasian,0,0,0,5,M,1
Female,30,African-American,0,0,0,1,F,0
Female,59,African-American,0,0,0,0,M,1
Male,29,African-American,0,0,0,13,F,0
Male,30,Caucasian,0,0,0,13,F,0
Male,25,African-American,0,0,0,5,M,0
Male,35,Caucasian,0,0,0,4,M,1
Male,22,African-American,0,0,1,0,F,1
Male,41,African-American,0,0,0,8,F,0
Female,37,African-American,0,0,0,13,F,1
Male,22,African-American,0,0,2,0,F,0
Male,19,African-American,0,0,0,0,F,0
Male,45,Caucasian,0,0,0,2,M,1
Female,33,African-American,0,0,0,5,F,0
Male,52,African-American,0,0,0,7,F,1
Female,21,African-American,0,0,0,0,F,1
Male,43,African-American,0,0,0,6,M,0
Male,33,Caucasian,0,0,0,3,F,1
Male,26,African-American,1,0,0,3,F,0
Male,37,Caucasian,0,0,0,0,M,1
Male,38,African-American,0,0,0,1,F,0
Male,27,African-American,0,0,0,1,F,0
Male,21,African-American,1,0,0,1,F,1
Male,38,Caucasian,0,0,0,3,F,0
Male,37,Caucasian,0,0,0,0,M,1
Male,44,Caucasian,0,0,0,0,F,1
Male,30,African-American,0,0,0,0,F,1
Male,49,Caucasian,0,0,0,1,F,1
Male,67,Caucasian,0,0,0,0,M,1
Male,59,African-American,0,0,0,14,F,0
Male,21,African-American,1,0,0,1,F,0
Male,31,Caucasian,0,0,0,6,M,1
Female,50,Caucasian,0,0,0,2,F,0
Male,30,African-American,0,0,0,7,F,1
Male,28,Caucasian,0,0,0,1,M,1
Male,48,African-American,0,0,0,7,F,0
Male,55,Caucasian,0,0,0,0,M,1
Female,24,Caucasian,0,0,0,1,F,1
Male,42,Caucasian,0,0,0,0,M,1
Male,34,African-American,0,0,0,0,M,0
Male,43,African-American,0,0,0,4,M,0
Male,44,African-American,0,0,0,0,F,1
Male,25,Caucasian,0,0,0,0,M,1
Male,25,Caucasian,0,0,0,2,F,0
Female,32,African-American,0,0,0,0,M,0
Male,35,African-American,0,0,0,10,M,0
Male,24,African-American,0,0,0,1,F,0
Male,34,African-American,0,0,0,0,F,0
Male,48,African-American,0,0,0,2,F,0
Male,41,African-American,0,0,0,1,F,1
Male,26,African-American,0,0,1,12,M,0
Male,42,African-American,0,0,0,0,F,0
Male,29,African-American,0,0,0,0,M,1
Male,26,Caucasian,0,0,0,0,M,1
Female,27,African-American,0,0,0,1,F,1
Male,35,Caucasian,0,0,0,4,M,1
Male,54,Caucasian,0,0,0,1,F,1
Male,24,African-American,0,0,0,3,M,0
Male,20,African-American,0,0,0,0,F,1
Male,27,Caucasian,0,0,0,0,F,1
Male,21,African-American,0,0,0,1,F,1
Male,27,Caucasian,0,1,1,7,M,0
Male,34,African-American,1,0,0,11,F,0
Male,27,Caucasian,0,0,0,4,F,1
Male,54,African-American,0,0,0,0,M,1
Male,39,African-American,0,0,0,1,F,1
Female,22,Caucasian,0,1,1,2,F,1
Female,33,Caucasian,0,0,0,0,M,1
Female,25,African-American,0,0,0,2,F,0
Female,35,African-American,0,0,0,0,M,1
Male,53,African-American,0,0,0,0,M,1
Male,28,Caucasian,0,0,1,2,M,1
Male,26,African-American,0,0,0,0,F,1
Male,30,African-American,0,0,0,1,F,1
Male,31,African-American,0,1,0,3,F,1
Male,24,Caucasian,0,0,0,3,M,0
Male,45,Caucasian,0,0,0,19,F,0
Male,28,African-American,0,0,0,1,F,1
Female,45,Caucasian,0,0,0,1,F,0
Female,22,African-American,0,0,0,1,M,1
Male,33,Caucasian,0,0,0,3,F,0
Male,23,Caucasian,0,0,4,4,F,0
Male,36,African-American,0,0,0,6,F,1
Male,22,African-American,0,0,0,0,F,1
Male,45,Caucasian,0,0,0,1,M,1
Male,28,African-American,0,0,0,2,F,0
Male,37,African-American,0,0,0,3,M,1
Female,52,Caucasian,0,0,0,0,M,1
Male,26,Caucasian,0,0,0,0,F,1
Male,28,Caucasian,0,0,0,4,F,0
Female,33,Caucasian,0,0,0,2,F,1
Male,23,Caucasian,0,0,1,3,F,0
Male,31,Caucasian,0,0,1,3,M,0
Female,55,Caucasian,0,0,0,0,M,1
Male,24,Caucasian,0,0,2,3,F,0
Male,37,African-American,0,0,0,2,M,1
Male,41,African-American,0,0,0,0,F,1
Male,26,Caucasian,0,0,0,0,M,1
Male,41,African-American,0,0,0,13,F,1
Male,33,African-American,0,0,0,6,F,1
Male,23,African-American,0,0,0,0,F,1
Male,27,Caucasian,0,0,0,1,F,1
Male,24,Caucasian,0,0,0,0,F,0
Male,30,African-American,0,1,0,10,F,1
Male,55,Caucasian,0,0,0,1,F,1
Male,26,African-American,0,0,0,13,M,0
Female,41,African-American,0,1,0,6,M,1
Male,35,African-American,0,0,0,0,F,1
Male,26,African-American,0,0,0,4,F,0
Male,20,African-American,0,0,0,1,M,1
Male,24,Caucasian,0,0,0,3,M,0
Male,31,African-American,0,2,0,8,M,0
Male,22,African-American,0,1,0,2,F,1
Male,55,African-American,0,0,0,0,F,0
Male,33,Caucasian,0,0,0,7,F,0
Male,44,Caucasian,0,0,0,6,F,0
Male,41,African-American,0,0,0,25,F,0
Male,56,African-American,0,0,0,9,M,1
Male,21,African-American,0,0,0,1,F,1
Male,36,African-American,0,0,0,1,F,0
Female,48,Caucasian,0,0,0,1,M,1
Male,27,Caucasian,0,0,0,6,F,0
Male,56,Caucasian,0,0,0,7,F,0
Male,39,Caucasian,0,0,0,2,M,1
Female,25,Caucasian,0,0,0,0,F,1
Male,51,Caucasian,0,0,0,1,F,1
Female,28,African-American,0,0,0,3,F,1
Male,30,African-American,0,0,0,0,F,0
Female,19,African-American,0,0,0,0,M,0
Male,20,African-American,0,0,0,0,M,0
Male,57,Caucasian,0,0,0,0,F,1
Male,51,African-American,0,0,0,8,M,0
Male,27,African-American,0,0,0,5,F,0
Male,26,African-American,0,0,2,0,F,1
Male,23,Caucasian,0,0,0,3,M,0
Male,35,African-American,0,1,0,14,M,0
Female,41,Caucasian,0,0,0,1,M,1
Male,37,African-American,0,0,0,5,F,1
Male,48,African-American,0,0,0,0,F,1
Male,21,African-American,0,0,1,0,F,1
Male,19,African-American,3,0,0,3,F,0
Male,21,African-American,0,0,0,1,F,0
Male,52,African-American,0,0,0,1,M,1
Male,23,African-American,0,0,0,5,F,0
Male,22,African-American,0,0,0,0,F,0
Male,19,African-American,1,0,1,1,F,0
Male,41,Caucasian,0,0,0,1,F,0
Female,25,Caucasian,0,0,0,1,M,0
Male,54,African-American,0,0,0,0,M,0
Male,25,African-American,4,0,0,13,F,0
Female,30,Caucasian,0,0,0,0,M,0
Female,40,Caucasian,0,0,0,4,F,1
Male,22,African-American,0,0,0,0,F,1
Male,50,Caucasian,0,0,0,10,F,1
Male,35,Caucasian,0,0,0,2,M,1
Male,28,Caucasian,0,0,0,7,F,0
Male,21,African-American,0,0,0,0,F,1
Male,27,Caucasian,0,0,0,0,F,1
Male,22,African-American,0,0,0,0,F,0
Male,32,African-American,2,0,0,26,F,0
Male,32,Caucasian,0,0,0,0,F,1
Male,59,Caucasian,0,0,0,0,F,1
Male,30,Caucasian,0,0,0,19,F,0
Male,59,Caucasian,0,0,0,0,F,1
Female,44,Caucasian,0,0,0,1,F,0
Male,26,African-American,0,1,1,9,M,0
Male,30,African-American,0,1,0,9,F,0
Female,35,Caucasian,0,0,0,2,F,1
Male,25,African-American,0,1,1,3,M,0
Male,40,African-American,0,0,0,7,F,1
Female,31,African-American,0,0,0,0,M,0
Female,32,African-American,0,0,0,0,F,1
Male,37,African-American,0,0,0,22,F,0
Male,22,Caucasian,1,0,0,2,F,1
Male,38,African-American,0,0,0,8,M,0
Male,34,Caucasian,0,0,0,2,F,1
Male,30,African-American,0,1,0,7,F,1
Female,38,Caucasian,0,0,0,0,F,0
Male,36,African-American,0,0,0,10,F,0
Male,35,Caucasian,0,0,0,2,F,0
Male,35,African-American,0,0,0,0,F,1
Female,30,African-American,0,0,0,9,F,0
Male,34,African-American,0,0,0,16,F,0
Male,31,Caucasian,0,0,0,3,F,0
Male,31,Caucasian,0,1,1,4,F,0
Male,22,Caucasian,0,1,1,2,F,0
Male,36,African-American,0,0,0,5,M,0
Male,39,African-American,0,0,0,2,M,1
Male,51,African-American,0,0,0,9,F,0
Male,35,African-American,0,0,0,7,F,0
Male,30,African-American,0,0,0,1,F,0
Male,43,Caucasian,0,0,0,3,M,0
Male,37,African-American,0,0,0,0,M,1
Male,25,African-American,0,0,2,3,M,1
Female,27,African-American,0,0,0,0,F,1
Male,47,Caucasian,0,0,0,2,M,1
Male,46,African-American,0,0,0,12,M,1
Male,27,Caucasian,0,0,0,0,F,1
Male,34,African-American,0,0,0,0,F,0
Male,30,African-American,0,0,0,4,M,0
Male,25,Caucasian,0,0,0,0,M,1
Male,26,African-American,0,1,0,5,M,1
Male,25,African-American,0,0,0,1,F,0
Male,60,African-American,0,0,0,9,F,1
Male,30,African-American,0,0,0,12,F,0
Male,21,African-American,0,0,0,0,F,1
Male,25,African-American,0,0,0,4,F,0
Male,53,Caucasian,0,0,0,1,F,1
Male,21,African-American,0,0,0,0,F,0
Male,29,African-American,0,0,0,4,M,1
Female,24,African-American,0,0,0,2,M,0
Male,51,Caucasian,0,0,0,2,F,1
Male,29,African-American,0,0,0,1,M,1
Male,20,Caucasian,0,0,0,0,F,0
Female,51,Caucasian,0,0,0,14,F,1
Male,53,Caucasian,0,0,0,1,F,1
Male,31,African-American,0,0,0,2,F,1
Male,25,African-American,0,0,0,5,F,1
Male,22,African-American,0,1,1,3,F,0
Male,21,African-American,0,0,0,1,F,1
Male,21,Caucasian,0,0,0,1,F,0
Male,27,African-American,2,0,0,6,M,0
Male,28,African-American,0,1,0,14,M,0
Male,49,African-American,0,0,0,6,M,0
Male,52,African-American,0,0,0,7,F,0
Male,25,African-American,0,0,0,1,M,1
Male,56,Caucasian,0,0,0,2,F,1
Male,34,African-American,0,0,0,22,F,1
Male,23,African-American,0,0,0,1,M,0
Male,22,Caucasian,0,0,2,0,F,1
Male,23,African-American,0,0,0,0,F,0
Male,30,African-American,0,0,0,4,M,1
Male,42,African-American,0,0,0,1,M,0
Male,50,African-American,0,0,2,24,M,0
Male,54,Caucasian,0,0,0,12,F,0
Male,37,African-American,0,0,0,0,F,1
Male,23,African-American,0,0,0,1,F,1
Male,41,Caucasian,0,0,0,0,F,1
Male,50,African-American,1,0,0,5,F,1
Male,26,African-American,0,0,0,2,F,0
Male,23,African-American,0,0,0,2,F,0
Male,55,Caucasian,0,0,0,1,F,0
Male,24,African-American,0,0,0,0,F,0
Male,33,Caucasian,0,1,0,5,M,0
Male,23,Caucasian,0,0,0,0,F,1
Male,37,African-American,0,0,0,1,M,0
Male,51,Caucasian,0,0,0,0,M,1
Male,43,Caucasian,0,0,0,1,F,1
Female,35,African-American,0,0,0,3,M,0
Male,29,African-American,0,0,0,2,F,1
Male,57,Caucasian,0,0,0,0,M,1
Male,20,African-American,0,1,2,1,M,0
Male,37,Caucasian,0,0,0,1,M,0
Male,23,African-American,0,0,0,3,F,0
Male,36,Caucasian,0,0,0,9,M,0
Male,55,Caucasian,0,0,0,1,M,1
Male,53,African-American,0,0,0,18,M,0
Male,21,African-American,0,0,0,1,F,0
Male,27,African-American,0,0,0,3,M,0
Male,28,African-American,0,1,0,6,F,0
Male,26,Caucasian,0,0,0,1,F,0
Male,25,Caucasian,0,0,0,1,F,1
Male,66,Caucasian,0,0,0,0,F,1
Male,28,African-American,0,0,0,3,M,1
Male,21,African-American,0,0,0,0,F,0
Male,24,African-American,0,0,0,0,M,1
Male,60,Caucasian,0,0,0,18,M,0
Male,37,African-American,0,0,0,2,F,0
Male,23,African-American,0,0,0,2,M,0
Male,73,Caucasian,0,0,0,0,M,1
Male,44,African-American,0,0,0,0,F,1
Male,40,African-American,0,0,0,6,F,1
Female,28,African-American,0,0,0,0,F,0
Male,56,Caucasian,0,0,0,0,M,0
Male,42,African-American,0,0,0,3,F,1
Male,32,Caucasian,1,0,0,11,F,0
Male,50,Caucasian,0,0,0,1,F,1
Male,34,Caucasian,0,0,0,0,M,1
Male,47,African-American,0,0,0,1,M,0
Male,58,Caucasian,0,0,0,3,F,1
Male,48,Caucasian,0,0,0,3,F,1
Female,20,Caucasian,0,0,0,0,F,1
Female,53,African-American,0,0,0,10,F,0
Male,29,African-American,0,0,0,0,F,1
Female,43,Caucasian,0,0,0,0,M,1
Male,35,African-American,0,0,0,1,M,1
Male,53,Caucasian,0,0,0,1,M,0
Male,22,Caucasian,0,0,3,0,M,1
Male,26,Caucasian,0,0,0,9,M,0
Male,23,African-American,0,0,0,4,F,0
Male,71,Caucasian,0,0,0,1,M,1
Female,61,Caucasian,0,0,0,0,M,1
Female,22,Caucasian,0,0,0,2,M,1
Male,29,African-American,0,0,0,1,M,0
Female,54,Caucasian,0,0,0,1,M,1
Male,24,Caucasian,0,2,0,6,F,1
Female,28,Caucasian,0,0,0,0,F,1
Female,25,Caucasian,0,0,0,2,F,1
Female,22,African-American,0,0,0,1,F,1
Male,24,African-American,0,0,0,2,F,0
Male,35,African-American,0,0,0,0,F,1
Male,21,African-American,0,0,0,0,F,1
Male,49,Caucasian,0,0,0,1,M,1
Male,26,African-American,0,0,0,6,F,0
Male,30,African-American,0,1,0,7,F,0
Male,30,African-American,0,0,0,5,F,0
Male,21,African-American,0,0,0,1,F,1
Male,64,Caucasian,0,0,0,8,F,1
Female,26,African-American,0,0,0,1,F,1
Female,45,Caucasian,0,1,0,7,F,0
Male,37,African-American,0,0,0,3,M,1
Female,34,African-American,0,0,0,1,F,0
Male,58,Caucasian,0,0,0,0,M,1
Male,27,Caucasian,0,0,0,0,F,1
Male,30,African-American,0,0,0,0,M,0
Male,25,African-American,0,0,2,0,M,1
Male,60,African-American,0,0,0,19,F,0
Male,56,African-American,0,0,0,24,F,1
Male,33,African-American,0,0,0,2,M,1
Male,25,Caucasian,0,1,0,9,F,0
Male,47,African-American,0,0,0,15,F,1
Male,32,African-American,0,0,0,6,F,0
Male,24,African-American,0,0,0,3,F,0
Male,23,Caucasian,0,1,0,2,F,0
Male,25,African-American,0,0,0,1,F,0
Female,20,African-American,0,0,0,0,F,1
Male,32,African-American,0,0,4,9,F,1
Female,49,African-American,0,0,0,0,F,1
Male,22,African-American,0,0,0,1,F,1
Male,24,African-American,0,0,0,0,F,1
Male,26,Caucasian,0,0,0,10,F,0
Male,29,African-American,0,0,0,5,F,1
Female,20,African-American,1,0,0,1,F,0
Male,49,Caucasian,0,0,0,1,M,1
Male,29,African-American,0,0,0,1,M,0
Male,18,African-American,3,0,0,2,F,0
Male,22,Caucasian,0,0,0,0,F,1
Male,34,African-American,3,0,0,8,F,1
Female,26,African-American,0,0,0,3,F,1
Male,21,African-American,0,0,0,0,F,0
Male,54,Caucasian,0,0,0,2,M,1
Male,59,African-American,0,0,0,1,F,1
Male,22,African-American,0,0,1,0,F,0
Male,64,African-American,0,0,0,20,F,1
Male,45,Caucasian,0,0,0,1,M,0
Female,22,African-American,0,0,0,0,F,1
Male,24,African-American,0,0,0,5,F,0
Female,30,African-American,0,0,0,3,F,0
Female,27,Caucasian,0,0,0,0,F,1
Male,20,Caucasian,0,0,2,0,F,1
Male,28,Caucasian,0,0,0,5,F,0
Male,23,Caucasian,0,0,1,3,F,0
Female,32,African-American,0,0,0,0,M,1
Female,44,Caucasian,0,0,0,1,F,1
Male,41,African-American,0,0,0,8,F,1
Male,30,Caucasian,0,0,0,3,F,1
Male,27,African-American,0,0,0,2,M,0
Male,32,African-American,0,0,0,0,F,0
Male,40,African-American,0,1,1,24,M,0
Male,23,African-American,0,0,0,1,F,1
Male,33,African-American,0,0,0,1,F,1
Female,33,African-American,0,0,0,3,M,1
Male,33,Caucasian,0,0,0,3,F,1
Male,33,Caucasian,0,0,0,0,F,1
Male,41,African-American,0,0,0,2,M,0
Male,28,African-American,0,0,0,9,M,1
Female,25,African-American,0,0,0,0,F,0
Female,30,African-American,0,0,0,1,M,1
Female,47,African-American,0,0,0,0,M,1
Male,24,Caucasian,0,0,0,0,F,0
Male,37,Caucasian,0,0,0,5,M,1
Male,31,Caucasian,0,0,0,9,F,0
Female,30,Caucasian,0,0,0,1,F,1
Male,52,African-American,0,0,0,0,F,0
Male,25,African-American,0,0,1,5,F,0
Male,60,African-American,0,0,0,10,F,1
Female,46,African-American,0,0,0,7,M,1
Male,62,Caucasian,0,0,0,3,M,1
Male,36,Caucasian,0,0,0,0,M,0
Male,24,African-American,0,0,1,2,F,0
Male,25,Caucasian,0,2,1,9,F,1
Male,21,African-American,0,0,1,0,M,0
Male,29,African-American,0,0,0,5,F,0
Male,52,African-American,0,0,0,0,M,0
Male,29,African-American,0,0,0,5,F,1
Male,59,African-American,0,0,0,13,F,0
Male,39,African-American,0,0,0,2,F,1
Male,20,African-American,0,1,1,1,F,0
Male,50,Caucasian,0,0,0,0,M,1
Male,27,African-American,0,0,0,7,F,0
Male,27,African-American,0,0,0,0,M,1
Male,31,Caucasian,0,0,0,4,F,0
Female,32,African-American,0,0,0,2,F,1
Female,24,African-American,0,0,0,2,M,1
Male,24,African-American,0,0,0,4,F,0
Male,30,Caucasian,0,0,0,0,M,0
Male,21,African-American,1,1,0,2,F,1
Male,41,Caucasian,0,0,0,0,F,1
Male,32,African-American,0,0,0,2,F,0
Male,27,Caucasian,0,0,0,5,F,1
Female,24,Caucasian,0,0,0,1,F,1
Male,69,Caucasian,0,0,0,0,M,0
Male,25,Caucasian,0,0,0,1,F,1
Male,55,Caucasian,0,0,0,0,M,0
Male,28,African-American,1,0,0,7,F,0
Male,27,Caucasian,0,0,0,0,M,0
Female,20,African-American,0,0,0,1,F,0
Male,36,African-American,0,0,0,2,F,0
Male,25,African-American,0,1,1,10,F,0
Female,35,Caucasian,0,0,0,1,M,1
Male,32,African-American,0,1,3,12,M,0
Male,21,Caucasian,0,0,1,1,M,1
Male,41,Caucasian,0,0,0,1,F,1
Male,38,African-American,0,0,0,0,F,1
Male,21,African-American,0,0,0,1,F,0
Male,31,Caucasian,0,0,0,10,M,1
Male,35,Caucasian,0,0,0,2,M,0
Male,34,African-American,0,0,0,5,M,1
Male,52,Caucasian,0,0,0,0,M,1
Male,21,African-American,0,0,0,0,F,1
Male,43,African-American,0,0,0,8,M,1
Female,32,Caucasian,0,0,0,0,F,1
Male,49,Caucasian,0,0,0,5,F,0
Female,21,African-American,0,0,0,0,M,1
Male,28,African-American,0,0,0,5,F,0
Female,65,Caucasian,0,0,0,1,F,1
Female,27,Caucasian,0,0,0,0,M,1
Male,48,Caucasian,0,0,0,20,F,0
Male,25,African-American,0,0,1,1,M,1
Male,20,African-American,0,0,0,0,M,0
Male,63,African-American,0,0,0,6,F,1
Male,40,Caucasian,0,0,0,0,M,1
Male,21,African-American,0,0,0,1,F,0
Male,27,Caucasian,0,0,0,1,M,1
Male,35,Caucasian,0,0,0,0,M,0
Male,32,African-American,0,0,0,9,M,0
Female,50,African-American,0,0,0,0,M,1
Male,31,African-American,0,0,0,1,M,1
Male,47,Caucasian,0,0,0,0,M,1
Male,44,Caucasian,0,0,0,2,M,1
Male,23,African-American,0,0,0,0,M,1
Male,54,African-American,0,0,0,10,F,1
Male,21,African-American,1,0,1,1,F,0
Male,38,Caucasian,0,0,0,17,F,1
Male,44,Caucasian,0,0,0,2,F,0
Male,52,African-American,0,0,0,3,M,0
Female,52,Caucasian,0,0,0,0,F,0
Male,21,African-American,0,0,0,0,M,0
Male,31,African-American,0,0,0,4,F,1
Female,30,Caucasian,0,0,0,9,F,0
Female,39,African-American,0,0,0,1,F,1
Male,56,African-American,0,0,0,6,F,1
Male,35,African-American,0,0,0,12,F,0
Male,39,Caucasian,0,0,0,1,F,1
Male,29,Caucasian,0,0,0,0,M,1
Female,28,Caucasian,0,0,0,3,F,1
Male,23,African-American,0,0,0,2,F,0
Male,26,Caucasian,0,0,0,0,M,1
Female,64,African-American,0,0,0,1,M,0
Female,51,African-American,1,0,0,10,F,1
Male,20,Caucasian,0,0,2,1,F,0
Male,21,African-American,0,0,0,0,F,0
Male,21,African-American,0,0,0,0,F,1
Male,23,African-American,0,0,0,0,F,1
Male,46,African-American,0,0,0,3,F,1
Male,25,African-American,0,13,1,21,F,0
Male,34,African-American,0,0,0,12,F,1
Female,30,African-American,0,0,0,0,M,1
Male,47,Caucasian,0,0,0,1,F,1
Male,30,Caucasian,0,0,0,4,F,1
Male,47,African-American,0,0,0,1,F,1
Male,42,African-American,0,0,0,33,F,0
Male,39,African-American,0,0,0,1,F,0
Male,50,Caucasian,0,0,0,11,F,0
Male,24,Caucasian,0,0,2,1,F,1
Female,22,African-American,0,0,0,2,F,1
Male,45,Caucasian,0,0,0,3,F,1
Male,26,Caucasian,0,0,0,2,F,0
Male,39,Caucasian,0,0,0,3,F,1
Male,40,Caucasian,0,0,0,1,F,1
Male,24,African-American,0,0,0,0,F,1
Male,23,African-American,0,0,1,1,F,1
Male,61,Caucasian,0,0,0,0,M,1
Male,42,Caucasian,0,0,0,3,F,0
Male,38,African-American,0,0,0,3,F,0
Male,67,Caucasian,0,0,0,0,F,0
Male,23,Caucasian,0,0,0,2,F,1
Male,31,Caucasian,0,0,0,1,F,0
Male,40,African-American,1,0,0,15,F,1
Male,44,African-American,0,0,0,0,F,1
Male,37,African-American,0,0,0,10,F,0
Female,22,African-American,0,1,0,3,M,1
Male,31,Caucasian,0,0,0,6,M,0
Male,28,African-American,0,0,0,9,F,0
Male,57,African-American,0,0,0,2,F,1
Male,33,Caucasian,0,0,0,9,F,1
Female,30,African-American,0,3,2,10,F,0
Male,56,Caucasian,0,0,0,7,F,1
Male,35,African-American,0,0,0,0,F,0
Male,57,African-American,0,0,0,23,F,0
Female,39,Caucasian,0,0,0,8,F,0
Male,65,Caucasian,0,0,0,3,F,1
Female,22,Caucasian,0,0,0,0,M,1
Female,35,African-American,0,0,0,2,F,1
Male,29,African-American,0,1,0,2,M,0
Male,37,Caucasian,0,0,0,2,M,0
Male,62,African-American,0,0,0,13,F,0
Male,22,African-American,0,0,0,5,M,0
Male,31,African-American,0,0,0,6,M,1
Male,22,African-American,0,0,0,0,M,0
Female,56,African-American,0,0,0,1,F,1
Male,25,Caucasian,0,0,0,2,F,1
Male,33,Caucasian,0,0,0,10,M,1
Male,25,Caucasian,0,0,0,2,F,1
Female,27,African-American,0,0,0,3,F,1
Male,37,African-American,0,0,0,1,F,1
Male,41,Caucasian,0,0,0,2,M,1
Male,35,African-American,0,0,1,5,F,1
Male,55,Caucasian,0,0,0,0,M,1
Female,24,African-American,0,0,0,1,F,1
Male,26,African-American,0,0,0,2,F,0
Male,35,African-American,0,0,0,7,F,1
Male,50,Caucasian,0,0,0,3,M,0
Male,30,African-American,0,0,0,1,M,1
Male,25,African-American,0,0,0,3,F,0
Female,65,Caucasian,0,0,0,1,M,0
Female,31,African-American,0,0,0,0,F,0
Female,24,African-American,0,0,0,0,M,1
Male,34,African-American,0,0,0,6,F,0
Female,30,African-American,0,1,0,4,F,1
Male,30,African-American,0,0,0,14,F,0
Male,24,Caucasian,0,0,0,1,M,1
Male,51,Caucasian,0,0,0,3,F,0
Female,28,African-American,0,0,0,3,F,1
Female,27,African-American,0,0,0,4,F,0
Male,22,Caucasian,0,0,0,2,F,0
Male,29,African-American,0,0,0,2,F,0
Male,31,African-American,0,0,0,0,F,1
Male,31,Caucasian,0,0,0,0,M,1
Female,32,African-American,0,0,0,3,F,1
Male,27,African-American,0,0,0,1,F,0
Male,29,Caucasian,0,0,0,6,F,0
Male,59,African-American,0,0,0,3,F,1
Male,24,African-American,0,0,0,1,M,0
Female,27,Caucasian,0,0,0,1,F,1
Male,33,African-American,0,0,0,0,F,1
Male,28,Caucasian,0,0,0,9,F,0
Male,24,African-American,1,0,1,9,M,0
Male,31,African-American,2,1,1,16,F,0
Male,24,Caucasian,0,0,0,0,M,0
Male,24,African-American,0,0,0,0,F,1
Male,23,African-American,0,1,0,7,F,0
Male,62,Caucasian,0,0,0,0,F,1
Male,52,African-American,0,0,0,19,F,1
Female,25,African-American,0,0,0,4,F,0
Male,49,African-American,0,0,0,1,M,1
Male,50,Caucasian,0,0,0,0,F,0
Male,47,African-American,0,0,0,3,F,0
Male,37,African-American,0,0,0,14,F,1
Male,26,Caucasian,0,0,0,0,M,1
Male,28,African-American,0,2,0,21,F,1
Female,26,African-American,0,0,0,3,F,0
Male,25,African-American,0,0,0,1,F,1
Male,20,African-American,0,1,0,1,F,0
Male,34,African-American,0,0,0,9,F,0
Male,46,African-American,1,0,1,9,F,0
Male,21,African-American,0,0,1,0,F,0
Female,27,Caucasian,0,0,0,2,F,0
Male,21,African-American,0,1,1,3,M,0
Male,29,Caucasian,0,0,0,1,F,1
Male,46,Caucasian,0,0,0,4,F,1
Male,24,African-American,0,0,0,0,F,1
Male,57,African-American,0,0,0,8,M,0
Male,33,African-American,0,0,0,4,F,0
Male,23,African-American,0,1,0,4,F,0
Male,29,African-American,0,0,0,5,F,1
Male,22,Caucasian,0,0,0,0,M,0
